time_s,ax,ay,az,gx,gy,gz,mx,my,mz
25.495,-0.1769,-0.0092,0.8461,-9.8038,-11.3525,0.4807,16.1302,27.0593,5.1834
25.514,-0.1800,-0.0087,0.8552,-10.4523,-11.3449,0.9842,16.1302,27.0593,5.1834
25.534,-0.1943,-0.0095,0.8644,-11.9629,-11.3602,0.7019,16.1302,27.0593,5.1834
25.553,-0.2027,-0.0125,0.8658,-13.3057,-11.8790,0.0687,16.1302,27.0593,5.1834
25.573,-0.1982,-0.0175,0.8680,-14.1296,-11.9019,0.2060,16.1302,27.0593,5.1834
25.592,-0.1783,-0.0249,0.8782,-14.0991,-12.9013,0.2670,19.7146,1.8039,1.7278
25.612,-0.1769,-0.0239,0.8840,-13.7558,-13.1836,0.7477,19.7146,1.8039,1.7278
25.631,-0.1817,-0.0278,0.8924,-13.0615,-11.7798,0.8698,19.7146,1.8039,1.7278
25.651,-0.1784,-0.0298,0.8898,-12.1994,-10.2463,0.7095,19.7146,1.8039,1.7278
25.670,-0.1785,-0.0248,0.8854,-11.7416,-8.6517,1.3428,19.7146,1.8039,1.7278
25.690,-0.1714,-0.0188,0.8774,-11.2381,-8.4000,0.9155,19.7146,1.8039,1.7278
25.709,-0.1779,-0.0181,0.8759,-11.2686,-8.5220,0.7629,25.0913,3.6079,13.8225
25.729,-0.1820,-0.0178,0.8765,-11.3831,-8.4076,1.0605,25.0913,3.6079,13.8225
25.749,-0.1826,-0.0197,0.8801,-11.5204,-8.0566,1.7929,25.0913,3.6079,13.8225
25.768,-0.1763,-0.0194,0.8769,-11.5204,-8.5678,2.1515,25.0913,3.6079,13.8225
25.788,-0.1741,-0.0167,0.8779,-11.9553,-9.2163,1.4038,25.0913,3.6079,13.8225
25.807,-0.1761,-0.0221,0.8825,-11.8637,-10.0021,1.5564,25.0913,3.6079,13.8225
25.827,-0.1797,-0.0235,0.8795,-11.3678,-10.3912,1.8387,25.0913,3.6079,13.8225
25.846,-0.1809,-0.0220,0.8856,-11.1542,-10.0555,2.3956,19.7146,5.4119,-1.7278
25.866,-0.1823,-0.0189,0.8803,-11.1008,-9.7885,2.9297,19.7146,5.4119,-1.7278
25.885,-0.1857,-0.0209,0.8768,-11.8408,-9.1705,2.5024,19.7146,5.4119,-1.7278
25.905,-0.1842,-0.0223,0.8757,-12.2604,-9.5367,2.6169,19.7146,5.4119,-1.7278
25.924,-0.1807,-0.0298,0.8806,-12.6266,-9.7961,2.4185,19.7146,5.4119,-1.7278
25.944,-0.1797,-0.0314,0.8802,-12.4588,-9.1705,2.7771,19.7146,5.4119,-1.7278
25.963,-0.1790,-0.0375,0.8799,-13.0005,-8.0109,2.5177,30.4681,12.6277,12.0947
25.983,-0.1776,-0.0388,0.8789,-12.8555,-9.2697,2.1744,30.4681,12.6277,12.0947
26.002,-0.1805,-0.0311,0.8804,-11.7950,-9.0942,2.4872,30.4681,12.6277,12.0947
26.022,-0.1801,-0.0292,0.8735,-10.3912,-8.5220,2.6245,30.4681,12.6277,12.0947
26.041,-0.1770,-0.0259,0.8739,-9.6054,-7.3318,2.9449,30.4681,12.6277,12.0947
26.061,-0.1804,-0.0229,0.8716,-9.6893,-7.7972,2.9449,30.4681,12.6277,12.0947
26.081,-0.1926,-0.0226,0.8735,-9.6970,-8.6365,2.6855,30.4681,12.6277,12.0947
26.100,-0.1913,-0.0233,0.8717,-10.9787,-8.5068,2.7084,25.0913,14.4316,24.1894
26.120,-0.1868,-0.0275,0.8793,-11.6272,-9.7275,2.1820,25.0913,14.4316,24.1894
26.139,-0.1907,-0.0365,0.8848,-12.1002,-9.8801,2.0905,25.0913,14.4316,24.1894
26.159,-0.1840,-0.0406,0.8884,-12.1460,-9.0942,2.2888,25.0913,14.4316,24.1894
26.178,-0.1824,-0.0489,0.8954,-11.6119,-8.1558,2.1744,25.0913,14.4316,24.1894
26.198,-0.1792,-0.0535,0.8881,-10.6812,-7.3318,2.3575,25.0913,14.4316,24.1894
26.217,-0.1707,-0.0518,0.8949,-9.3918,-8.3466,2.8534,39.4293,7.2158,13.8225
26.237,-0.1755,-0.0521,0.8970,-8.6288,-8.8577,2.7847,39.4293,7.2158,13.8225
26.256,-0.1826,-0.0506,0.8964,-7.9727,-7.3776,3.1586,39.4293,7.2158,13.8225
26.276,-0.1816,-0.0456,0.8919,-6.6452,-7.0038,3.4866,39.4293,7.2158,13.8225
26.295,-0.1810,-0.0471,0.8887,-5.4550,-8.1863,3.5248,39.4293,7.2158,13.8225
26.315,-0.1847,-0.0434,0.8890,-4.4022,-8.0872,4.4022,39.4293,7.2158,13.8225
26.334,-0.1818,-0.0347,0.8867,-3.5248,-7.5302,4.4861,21.5069,10.8237,6.9112
26.354,-0.1755,-0.0360,0.8845,-2.1896,-8.6594,3.7384,21.5069,10.8237,6.9112
26.374,-0.1830,-0.0281,0.8832,-1.9684,-9.3765,5.2719,21.5069,10.8237,6.9112
26.393,-0.1898,-0.0130,0.8745,-1.6251,-9.3842,5.2490,21.5069,10.8237,6.9112
26.413,-0.1841,-0.0110,0.8683,-1.6174,-9.7351,4.6463,21.5069,10.8237,6.9112
26.432,-0.1755,-0.0131,0.8704,-2.2125,-10.1318,5.3024,21.5069,10.8237,6.9112
26.452,-0.1851,-0.0088,0.8646,-3.7766,-9.8190,5.8060,21.5069,10.8237,6.9112
26.471,-0.1766,-0.0046,0.8652,-5.5084,-10.0479,4.5090,25.0913,18.0395,0.0000
26.491,-0.1652,-0.0129,0.8636,-7.1564,-9.6588,4.2038,25.0913,18.0395,0.0000
26.510,-0.1711,-0.0168,0.8680,-8.3694,-10.2997,3.9062,25.0913,18.0395,0.0000
26.530,-0.1692,-0.0052,0.8691,-8.6136,-10.0708,3.5553,25.0913,18.0395,0.0000
26.549,-0.1614,-0.0004,0.8730,-8.4381,-9.1782,2.6855,25.0913,18.0395,0.0000
26.569,-0.1616,-0.0017,0.8741,-8.4991,-7.5607,2.6627,25.0913,18.0395,0.0000
26.588,-0.1694,0.0013,0.8666,-8.0872,-6.6452,2.3346,10.7534,3.6079,-6.9112
26.608,-0.1765,0.0047,0.8656,-8.2932,-7.0190,1.6785,10.7534,3.6079,-6.9112
26.627,-0.1852,0.0052,0.8643,-9.5673,-7.2861,1.6708,10.7534,3.6079,-6.9112
26.647,-0.1813,-0.0035,0.8665,-11.1847,-9.0637,0.5569,10.7534,3.6079,-6.9112
26.666,-0.1841,-0.0117,0.8688,-12.3444,-9.5596,0.2289,10.7534,3.6079,-6.9112
26.686,-0.1806,-0.0139,0.8685,-12.6801,-10.4828,0.4120,10.7534,3.6079,-6.9112
26.706,-0.1799,-0.0172,0.8708,-12.4435,-10.8566,0.3510,10.7534,3.6079,-6.9112
26.725,-0.1746,-0.0204,0.8753,-12.1689,-10.4141,0.5569,5.3767,5.4119,-5.1834
26.745,-0.1625,-0.0197,0.8787,-11.8408,-10.5438,0.9003,5.3767,5.4119,-5.1834
26.764,-0.1687,-0.0232,0.8769,-11.6425,-10.0479,0.6943,5.3767,5.4119,-5.1834
26.784,-0.1682,-0.0237,0.8794,-11.5433,-10.0708,0.0458,5.3767,5.4119,-5.1834
26.803,-0.1736,-0.0223,0.8702,-11.1008,-9.3689,0.1221,5.3767,5.4119,-5.1834
26.823,-0.1707,-0.0231,0.8760,-10.1776,-8.9874,0.6256,5.3767,5.4119,-5.1834
26.842,-0.1760,-0.0184,0.8760,-9.9869,-9.2545,0.2594,21.5069,21.6474,10.3669
26.862,-0.1753,-0.0196,0.8736,-10.1547,-8.7814,0.2594,21.5069,21.6474,10.3669
26.881,-0.1769,-0.0164,0.8757,-10.3455,-9.0179,-0.0458,21.5069,21.6474,10.3669
26.901,-0.1797,-0.0185,0.8779,-10.4141,-9.8038,-0.7248,21.5069,21.6474,10.3669
26.920,-0.1774,-0.0215,0.8784,-10.4904,-10.1852,-1.4420,21.5069,21.6474,10.3669
26.940,-0.1760,-0.0206,0.8757,-11.0016,-10.4828,-2.1515,21.5069,21.6474,10.3669
26.959,-0.1803,-0.0227,0.8787,-10.7880,-10.0174,-1.6632,21.5069,21.6474,10.3669
26.979,-0.1791,-0.0268,0.8834,-11.0703,-9.2773,-1.3733,23.2991,5.4119,1.7278
26.999,-0.1778,-0.0327,0.8879,-11.2000,-8.9722,-1.5564,23.2991,5.4119,1.7278
27.018,-0.1851,-0.0366,0.8843,-11.4975,-8.2016,-1.4877,23.2991,5.4119,1.7278
27.038,-0.1766,-0.0511,0.8812,-11.6348,-8.0719,-3.4027,23.2991,5.4119,1.7278
27.057,-0.1784,-0.0367,0.8834,-11.8866,-7.8812,-2.9526,23.2991,5.4119,1.7278
27.077,-0.1934,-0.0383,0.9119,-11.9553,0.7324,-3.7994,23.2991,5.4119,1.7278
27.096,-0.2142,-0.0365,0.9240,-11.3983,5.0278,-1.5106,19.7146,-1.8040,1.7278
27.116,-0.0515,-0.0171,0.8524,-11.1160,16.5787,-13.5117,19.7146,-1.8040,1.7278
27.135,-0.0979,-0.0782,0.8726,-8.5526,-4.1962,-25.7645,19.7146,-1.8040,1.7278
27.155,-0.1520,0.0007,0.9127,-8.4610,-16.6397,-17.6544,19.7146,-1.8040,1.7278
27.174,-0.1840,-0.0665,0.8812,-16.0522,-1.0452,-22.3999,19.7146,-1.8040,1.7278
27.194,-0.2224,-0.0516,0.8781,-18.9514,2.4872,-24.9557,19.7146,-1.8040,1.7278
27.213,-0.2938,-0.0629,0.8854,-21.1868,0.3510,-24.4446,19.7146,-1.8040,1.7278
27.233,-0.3065,-0.0705,0.8752,-24.2615,-15.4114,-20.0195,28.6758,36.0791,-17.2781
27.252,-0.2621,-0.0696,0.8644,-24.8413,-21.4920,-24.4370,28.6758,36.0791,-17.2781
27.272,-0.2208,-0.0812,0.8716,-23.2086,-13.0081,-21.2097,28.6758,36.0791,-17.2781
27.291,-0.2720,-0.0714,0.8790,-20.8282,-1.9989,-13.5269,28.6758,36.0791,-17.2781
27.311,-0.2681,-0.0765,0.8738,-19.3710,-3.7537,-11.9324,28.6758,36.0791,-17.2781
27.331,-0.2627,-0.0878,0.8687,-17.6620,-6.3782,-8.6441,28.6758,36.0791,-17.2781
27.350,-0.0682,-0.0405,0.6877,-33.8440,-8.7738,-17.9138,66.3129,37.8830,1.7278
27.370,-0.2337,-0.1069,0.9165,-14.0686,10.6888,-9.0866,66.3129,37.8830,1.7278
27.389,-0.1591,-0.1686,0.8630,-7.0801,13.3209,-17.4637,66.3129,37.8830,1.7278
27.409,-0.3398,-0.1312,0.9193,-16.7465,13.9160,-37.5443,66.3129,37.8830,1.7278
27.428,-0.2957,-0.2609,0.8375,-10.4370,17.4255,-6.1798,66.3129,37.8830,1.7278
27.448,-0.2709,-0.0735,0.9206,-14.1907,18.0893,-11.0092,66.3129,37.8830,1.7278
27.467,-0.2925,-0.1393,0.9233,-5.1880,16.5405,-14.1373,87.8197,81.1779,-15.5503
27.487,-0.2807,-0.1172,0.9156,-18.1656,12.4969,-13.9694,87.8197,81.1779,-15.5503
27.506,-0.2549,-0.1450,0.9150,-28.3966,21.6827,-6.7215,87.8197,81.1779,-15.5503
27.526,-0.2416,-0.1498,0.9302,-33.3252,29.6021,-6.6452,87.8197,81.1779,-15.5503
27.545,-0.2927,-0.2223,0.9229,-35.1334,29.5258,-4.3564,87.8197,81.1779,-15.5503
27.565,-0.3785,-0.2139,0.9175,-50.7507,17.9672,-14.6255,87.8197,81.1779,-15.5503
27.584,-0.5005,-0.2156,0.8762,-33.4930,6.1493,-76.9348,87.8197,81.1779,-15.5503
27.604,-0.3745,-0.2392,0.8670,-32.0358,-12.5885,-83.7021,112.9111,102.8253,-15.5503
27.624,-0.3442,-0.2513,0.8590,-36.0641,-9.5596,-77.9190,112.9111,102.8253,-15.5503
27.643,-0.4063,-0.2498,0.8172,-39.9475,-0.6943,-75.6531,112.9111,102.8253,-15.5503
27.663,-0.4060,-0.2462,0.7906,-43.6707,0.3815,-72.9370,112.9111,102.8253,-15.5503
27.682,-0.4430,-0.2781,0.8254,-44.3726,8.2169,-60.1501,112.9111,102.8253,-15.5503
27.702,-0.5199,-0.2839,0.8569,-40.7181,11.9781,-56.6406,112.9111,102.8253,-15.5503
27.721,-0.4908,-0.2927,0.8710,-37.1475,13.9465,-64.5676,188.1851,110.0411,-19.0059
27.741,-0.5659,-0.3237,0.8694,-31.6391,12.7258,-71.2357,188.1851,110.0411,-19.0059
27.760,-0.6340,-0.3591,0.8839,-21.4996,8.8272,-91.0339,188.1851,110.0411,-19.0059
27.780,-0.5388,-0.2964,0.9300,-27.3056,-5.1422,-52.3224,188.1851,110.0411,-19.0059
27.799,-0.5365,-0.3840,0.8814,-27.4506,0.4120,-21.2784,188.1851,110.0411,-19.0059
27.819,-0.5327,-0.4019,0.8723,-26.0620,0.0839,-12.9700,188.1851,110.0411,-19.0059
27.838,-0.5349,-0.4277,0.8677,-18.9743,1.1597,-9.8267,188.1851,110.0411,-19.0059
27.858,-0.5109,-0.4334,0.8501,-3.8986,13.7253,33.0582,240.1600,144.3162,-34.5562
27.877,-0.5995,-0.3694,0.8406,-9.3918,-10.2158,16.0065,240.1600,144.3162,-34.5562
27.897,-0.4583,-0.4524,0.8400,-11.2686,-18.3105,18.1427,240.1600,144.3162,-34.5562
27.916,-0.4982,-0.4258,0.8221,-10.4980,-10.6888,10.5057,240.1600,144.3162,-34.5562
27.936,-0.4879,-0.4037,0.8607,-8.5907,-8.6517,-6.2561,240.1600,144.3162,-34.5562
27.956,-0.5565,-0.3897,0.8943,-12.4969,-14.5187,-7.6752,240.1600,144.3162,-34.5562
27.975,-0.5424,-0.4456,0.8872,-6.9885,-28.1601,-8.6441,259.8747,156.9439,-25.9172
27.995,-0.5500,-0.4266,0.9008,-2.6932,-27.3056,-7.3776,259.8747,156.9439,-25.9172
28.014,-0.5605,-0.4078,0.9149,-9.5291,-26.4587,-12.0316,259.8747,156.9439,-25.9172
28.034,-0.6865,-0.3560,0.9196,-17.7460,-58.8303,-24.9481,259.8747,156.9439,-25.9172
28.053,-0.4824,-0.4008,0.9075,12.9700,-49.3240,-15.6860,259.8747,156.9439,-25.9172
28.073,-0.4664,-0.4217,0.9153,-5.1346,-39.0625,-14.0610,259.8747,156.9439,-25.9172
28.092,-0.3978,-0.3663,0.9366,-1.9531,-19.0735,-1.1826,259.8747,156.9439,-25.9172
28.112,-0.4658,-0.4424,0.9122,-2.8839,-12.2910,9.2087,231.1988,102.8253,5.1834
28.131,-0.5209,-0.3474,0.9490,-12.6877,-16.6779,-1.6479,231.1988,102.8253,5.1834
28.151,-0.5366,-0.3564,0.9384,-5.6305,-16.6016,-19.9051,231.1988,102.8253,5.1834
28.170,-0.4946,-0.4277,0.9528,-10.3912,-15.6784,-26.2451,231.1988,102.8253,5.1834
28.190,-0.6047,-0.2233,1.0316,-14.4348,7.2098,-50.9796,231.1988,102.8253,5.1834
28.209,-0.4671,-0.3551,0.9542,-8.3237,19.9661,-54.1382,231.1988,102.8253,5.1834
28.229,-0.6058,-0.6564,0.8398,0.6790,21.6751,-29.3274,254.4980,133.4925,-3.4556
28.249,-0.5253,-0.4647,0.8606,0.0458,18.2190,-23.7656,254.4980,133.4925,-3.4556
28.268,-0.4973,-0.4679,0.8246,21.7590,6.7062,-0.4959,254.4980,133.4925,-3.4556
28.288,-0.3911,-0.5446,0.8129,22.9263,3.7155,23.6588,254.4980,133.4925,-3.4556
28.307,-0.5373,-0.4402,0.8049,22.9034,5.0201,14.6942,254.4980,133.4925,-3.4556
28.327,-0.4531,-0.4981,0.8344,23.6206,5.3787,20.0577,254.4980,133.4925,-3.4556
28.346,-0.5159,-0.4492,0.8883,9.6741,0.5951,23.9944,231.1988,149.7281,36.2841
28.366,-0.5760,-0.3867,0.8712,10.8566,-3.5782,26.2070,231.1988,149.7281,36.2841
28.385,-0.5207,-0.4979,0.8827,6.4087,-4.7989,24.6124,231.1988,149.7281,36.2841
28.405,-0.5370,-0.3869,0.8632,1.5793,-4.0817,18.7225,231.1988,149.7281,36.2841
28.424,-0.5435,-0.4424,0.8245,5.7831,-3.4180,25.6195,231.1988,149.7281,36.2841
28.444,-0.5096,-0.4244,0.8027,14.3204,2.2964,15.6479,231.1988,149.7281,36.2841
28.463,-0.5541,-0.4554,0.8008,24.3530,5.3558,13.6032,231.1988,149.7281,36.2841
28.483,-0.5126,-0.5181,0.7744,30.9143,8.3466,10.2386,207.8997,176.7874,58.7456
28.502,-0.5024,-0.5637,0.7172,29.1290,5.4474,19.3787,207.8997,176.7874,58.7456
28.522,-0.5109,-0.5259,0.6389,23.3459,-7.3471,39.0015,207.8997,176.7874,58.7456
28.541,-0.4498,-0.4962,0.6788,12.0926,-11.1465,36.4990,207.8997,176.7874,58.7456
28.561,-0.4468,-0.4512,0.7234,-7.6141,-4.1275,11.8866,207.8997,176.7874,58.7456
28.581,-0.3590,-0.1200,0.8243,-31.8527,4.3106,3.8147,207.8997,176.7874,58.7456
28.600,-0.5068,-0.0621,0.8460,-23.3383,-1.9073,-30.5176,155.9248,171.3755,29.3728
28.620,-0.4718,-0.2785,0.8962,-28.9612,-7.8812,-39.3600,155.9248,171.3755,29.3728
28.639,-0.5132,-0.3381,0.9571,-26.8250,-19.1879,-35.3775,155.9248,171.3755,29.3728
28.659,-0.4304,-0.6509,1.0239,-52.2995,-41.0156,-20.8359,155.9248,171.3755,29.3728
28.678,-0.4838,-0.3546,0.9381,-35.9650,-38.0096,12.6724,155.9248,171.3755,29.3728
28.698,-0.5433,-0.3388,0.9151,-19.6991,-18.5852,5.8212,155.9248,171.3755,29.3728
28.717,-0.6026,-0.3163,0.8890,-15.4419,-23.1094,-19.0811,155.9248,171.3755,29.3728
28.737,-0.8155,-0.3400,0.8751,-19.5084,-85.0372,-64.4226,216.8609,128.0807,-25.9172
28.756,-0.4449,-0.4124,0.9799,-12.7411,-110.7559,-32.1808,216.8609,128.0807,-25.9172
28.776,-0.4438,-0.4608,0.9571,-6.0730,-73.4253,-34.7824,216.8609,128.0807,-25.9172
28.795,-0.4076,-0.4951,0.9549,-1.3733,-68.0313,-23.0560,216.8609,128.0807,-25.9172
28.815,-0.3251,-0.4625,0.9993,-1.2970,-56.3812,-25.0168,216.8609,128.0807,-25.9172
28.834,-0.3751,-0.4537,1.0127,-0.0916,-52.7191,-24.7803,216.8609,128.0807,-25.9172
28.854,-0.3470,-0.4484,1.0464,0.2899,-66.0477,-36.3083,218.6532,54.1186,-3.4556
28.874,-0.2750,-0.4656,1.0734,1.0529,-74.1272,-46.5012,218.6532,54.1186,-3.4556
28.893,-0.1808,-0.4753,1.1066,4.5166,-64.0335,-53.6118,218.6532,54.1186,-3.4556
28.913,-0.1530,-0.4348,1.0927,9.6130,-50.1251,-60.2188,218.6532,54.1186,-3.4556
28.932,-0.8734,-1.4431,0.9886,249.9924,-77.6978,-201.9424,218.6532,54.1186,-3.4556
28.952,-0.4813,-0.2902,1.1411,31.2729,-162.3459,-42.2363,218.6532,54.1186,-3.4556
28.971,-0.0861,-0.2698,1.2344,-21.7361,-97.3129,-51.8799,218.6532,54.1186,-3.4556
28.991,-0.1818,-0.4732,1.3195,-66.0934,-61.2030,-21.4996,207.8997,-21.6474,55.2900
29.010,-0.3356,-0.5606,1.2853,-85.4874,-37.9257,-41.2216,207.8997,-21.6474,55.2900
29.030,-0.4402,-0.7195,1.1633,24.1089,-47.3557,-70.5414,207.8997,-21.6474,55.2900
29.049,-0.4078,-0.4931,1.1998,23.9487,-110.1379,-67.0319,207.8997,-21.6474,55.2900
29.069,-0.2839,-0.5827,1.1627,29.6173,-150.5661,-81.9778,207.8997,-21.6474,55.2900
29.088,-0.1319,-0.5475,1.1909,31.2729,-166.8167,-88.4171,207.8997,-21.6474,55.2900
29.108,0.0115,-0.5778,1.1879,31.6467,-145.2026,-98.3353,198.9385,-135.2965,39.7397
29.127,0.0472,-0.5802,1.2198,36.1481,-102.2339,-102.4017,198.9385,-135.2965,39.7397
29.147,0.0273,-0.5978,1.2231,41.1682,-61.5997,-101.3260,198.9385,-135.2965,39.7397
29.166,-0.0315,-0.5760,1.1865,44.6167,-12.9089,-100.0977,198.9385,-135.2965,39.7397
29.186,-0.1699,-0.5522,1.1097,42.5262,11.7035,-96.6034,198.9385,-135.2965,39.7397
29.206,-0.2499,-0.5402,1.0665,34.8816,0.7706,-100.6622,198.9385,-135.2965,39.7397
29.225,-0.3036,-0.5558,1.0572,29.3045,-8.2397,-102.2034,132.6257,-173.1795,-6.9112
29.245,-0.3508,-0.5318,1.0345,21.3699,-15.5792,-96.2601,132.6257,-173.1795,-6.9112
29.264,-0.2845,-0.5086,1.0578,9.1248,-43.0756,-97.1375,132.6257,-173.1795,-6.9112
29.284,-0.2466,-0.5486,1.1026,2.7313,-50.6973,-95.6192,132.6257,-173.1795,-6.9112
29.303,-0.2670,-0.5737,1.1053,-2.3041,-36.2167,-88.4171,132.6257,-173.1795,-6.9112
29.323,-0.2523,-0.5703,1.1276,-6.5689,-31.5552,-82.1838,132.6257,-173.1795,-6.9112
29.342,-0.2490,-0.5949,1.1689,-10.6201,-36.7813,-78.7582,132.6257,-173.1795,-6.9112
29.362,-0.3014,-0.5970,1.1541,-13.6948,-39.9399,-73.5397,98.5732,-174.9835,-39.7397
29.381,-0.3244,-0.6533,1.1534,-16.2125,-24.1928,-66.6962,98.5732,-174.9835,-39.7397
29.401,-0.3771,-0.6725,1.1979,-24.6353,-36.5448,-55.0995,98.5732,-174.9835,-39.7397
29.420,-0.2961,-0.6788,1.2551,-27.6337,-48.1415,-54.4434,98.5732,-174.9835,-39.7397
29.440,-0.3049,-0.7119,1.2703,-28.7170,-54.5883,-46.6919,98.5732,-174.9835,-39.7397
29.459,-0.2543,-0.7039,1.2985,-28.8010,-66.0324,-47.4854,98.5732,-174.9835,-39.7397
29.479,-0.2098,-0.7268,1.3257,-25.3143,-66.1697,-43.7927,120.0800,-207.4546,-46.6509
29.499,-0.1642,-0.7676,1.3546,-22.4152,-67.0853,-42.3355,120.0800,-207.4546,-46.6509
29.518,-0.0847,-0.7870,1.3483,-16.2048,-66.3681,-43.0756,120.0800,-207.4546,-46.6509
29.538,-0.0433,-0.8058,1.3384,-10.7880,-53.7643,-44.8227,120.0800,-207.4546,-46.6509
29.557,-0.0890,-0.8326,1.3173,-6.9199,-38.3453,-40.6494,120.0800,-207.4546,-46.6509
29.577,-0.0825,-0.8354,1.3063,-7.2327,-37.6663,-43.8690,120.0800,-207.4546,-46.6509
29.596,-0.0865,-0.8602,1.3011,-7.8125,-38.5666,-43.2587,120.0800,-207.4546,-46.6509
29.616,-0.1260,-0.8449,1.2435,-11.9934,-42.9688,-39.0778,118.2878,-238.1218,-62.2012
29.635,-0.0627,-0.8466,1.2457,-18.7149,-52.9861,-46.3562,118.2878,-238.1218,-62.2012
29.655,0.0004,-0.8780,1.2621,-22.4838,-54.4739,-50.3159,118.2878,-238.1218,-62.2012
29.674,0.0446,-0.9105,1.2916,-24.1699,-50.1480,-52.9938,118.2878,-238.1218,-62.2012
29.694,0.0392,-0.9528,1.2963,-24.5514,-48.2864,-50.6287,118.2878,-238.1218,-62.2012
29.713,0.0251,-0.9739,1.2744,-23.8266,-47.2183,-50.3616,118.2878,-238.1218,-62.2012
29.733,0.0084,-0.9722,1.2511,-23.7656,-49.4156,-46.6309,118.2878,-263.3772,-86.3906
29.752,0.0364,-0.9676,1.2228,-25.7339,-53.6575,-46.2875,118.2878,-263.3772,-86.3906
29.772,0.0527,-0.9564,1.2296,-28.7552,-62.8052,-45.6314,118.2878,-263.3772,-86.3906
29.791,0.0968,-0.9941,1.2628,-29.9683,-65.3458,-48.2559,118.2878,-263.3772,-86.3906
29.811,0.1058,-0.9931,1.2514,-28.1677,-65.4068,-43.6707,118.2878,-263.3772,-86.3906
29.831,0.1223,-0.9760,1.2488,-29.8157,-67.5659,-43.4952,118.2878,-263.3772,-86.3906
29.850,0.1809,-0.9745,1.2540,-31.3721,-72.2961,-46.4706,118.2878,-263.3772,-86.3906
29.870,0.2068,-0.9838,1.2882,-33.5846,-72.1512,-46.6843,130.8335,-301.2602,-91.5740
29.889,0.2043,-1.0181,1.3055,-33.4625,-71.8384,-48.2788,130.8335,-301.2602,-91.5740
29.909,0.2452,-1.0267,1.3057,-36.6745,-74.4781,-47.5998,130.8335,-301.2602,-91.5740
29.928,0.3376,-1.0745,1.3567,-41.8854,-62.6755,-45.2271,130.8335,-301.2602,-91.5740
29.948,0.2914,-1.0471,1.3198,-34.9579,-53.1693,-48.5229,130.8335,-301.2602,-91.5740
29.967,0.3270,-1.0564,1.3542,-39.0854,-58.3191,-53.5126,130.8335,-301.2602,-91.5740
29.987,0.3475,-1.0490,1.3544,-37.9944,-51.4450,-54.2603,136.2102,-360.7906,-117.4912
30.006,0.3768,-1.0482,1.3357,-38.5590,-45.3186,-53.8330,136.2102,-360.7906,-117.4912
30.026,0.3925,-1.0333,1.3232,-37.4374,-40.5426,-51.7273,136.2102,-360.7906,-117.4912
30.045,0.4092,-1.0654,1.3103,-39.1998,-28.8925,-56.1676,136.2102,-360.7906,-117.4912
